id_atendimento;data_atendimento;hora_atendimento;cliente;telefone;cidade;uf;profissional;servico;categoria;valor;forma_pagamento;status;canal_agendamento
105014;2026-06-27;15:00;Renata Martins;11980000133;São Caetano do Sul;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;WhatsApp
105015;2026-06-27;15:30;Beatriz Oliveira;11980000329;São Caetano do Sul;SP;Camila Rodrigues;Escova;Cabelos;70.0;Cartão de crédito;Concluído;WhatsApp
105016;2026-06-27;15:30;Fernanda Ribeiro;11980000256;São Paulo;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de crédito;Concluído;WhatsApp
105017;2026-06-27;15:30;Tatiane Oliveira;11980000258;São Paulo;SP;Camila Rodrigues;Coloração;Cabelos;160.0;Cartão de crédito;Concluído;Presencial
105018;2026-06-27;16:00;Isabela Rocha;11980000055;Santo André;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Instagram
105019;2026-06-27;16:00;Viviane Carvalho;11980000354;São Caetano do Sul;SP;Bruna Oliveira;Escova;Cabelos;70.0;Dinheiro;Concluído;Instagram
105020;2026-06-27;16:30;Elaine Oliveira;11980000158;Diadema;SP;Fernanda Costa;Corte feminino;Cabelos;85.0;PIX;Concluído;WhatsApp
105021;2026-06-27;16:30;Patrícia Pereira;11980000312;São Bernardo do Campo;SP;Renata Souza;Alongamento de unhas;Unhas;0.0;Cartão de débito;Cancelado;Telefone
105022;2026-06-27;17:00;Bianca Souza;11980000276;Diadema;SP;Bruna Oliveira;Escova;Cabelos;70.0;PIX;Concluído;Instagram
105023;2026-06-27;18:00;Aline Pereira;11980000319;São Paulo;SP;Larissa Santos;Design de sobrancelhas;Sobrancelhas;0.0;Cartão de crédito;Cancelado;Telefone
105024;2026-06-27;18:00;Beatriz Oliveira;11980000329;São Caetano do Sul;SP;Juliana Martins;Design + Henna;Sobrancelhas;60.0;Dinheiro;Concluído;Telefone
105025;2026-06-28;15:30;Mariana Barbosa;11980000241;Santo André;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;42.75;Cartão de crédito;Concluído;Presencial
105026;2026-06-29;09:00;Raquel Pereira;11980000037;São Bernardo do Campo;SP;Juliana Martins;Corte feminino;Cabelos;85.0;Cartão de crédito;Concluído;Presencial
105027;2026-06-29;09:30;Bianca Ferreira;11980000225;São Paulo;SP;Patrícia Alves;Alongamento de unhas;Unhas;135.0;Cartão de crédito;Concluído;Telefone
105028;2026-06-29;09:30;Fernanda Martins;11980000200;Diadema;SP;Renata Souza;Escova;Cabelos;70.0;PIX;Concluído;Telefone
105029;2026-06-29;10:00;Larissa Souza;11980000095;Santo André;SP;Patrícia Alves;Manicure;Unhas;33.25;Cartão de débito;Concluído;Presencial
105030;2026-06-29;11:30;Flávia Pereira;11980000348;Diadema;SP;Renata Souza;Pedicure;Unhas;38.0;Dinheiro;Concluído;Telefone
105031;2026-06-29;14:30;Letícia Souza;11980000389;Santo André;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
105032;2026-06-29;15:00;Tatiane Souza;11980000022;Santo André;SP;Larissa Santos;Pedicure;Unhas;36.0;PIX;Concluído;WhatsApp
105033;2026-06-29;15:30;Natália Rocha;11980000277;Santo André;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Telefone
105034;2026-06-29;16:00;Tatiane Souza;11980000022;Santo André;SP;Bruna Oliveira;Hidratação;Cabelos;95.0;PIX;Concluído;Telefone
105035;2026-06-29;16:30;Débora Ribeiro;11980000371;Santo André;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;Dinheiro;Concluído;Instagram
105036;2026-06-29;17:00;Juliana Costa;11980000050;Santo André;SP;Mariana Silva;Manicure;Unhas;35.0;Dinheiro;Concluído;Instagram
105037;2026-06-29;18:00;Paula Mendes;11980000296;São Caetano do Sul;SP;Bruna Oliveira;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Telefone
105038;2026-06-30;10:00;Elaine Almeida;11980000110;Diadema;SP;Camila Rodrigues;Manicure;Unhas;35.0;PIX;Concluído;Instagram
105039;2026-06-30;13:00;Simone Martins;11980000067;Mauá;SP;Larissa Santos;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;WhatsApp
105040;2026-06-30;13:00;Juliana Costa;11980000317;Mauá;SP;Mariana Silva;Corte feminino;Cabelos;80.75;Dinheiro;Concluído;Instagram
105041;2026-06-30;14:30;Daniela Barbosa;11980000253;Mauá;SP;Mariana Silva;Manicure;Unhas;35.0;PIX;Concluído;Instagram
105042;2026-06-30;16:00;Rafaela Ribeiro;11980000153;São Paulo;SP;Bruna Oliveira;Manicure;Unhas;35.0;PIX;Concluído;Presencial
105043;2026-06-30;16:00;Paula Silva;11980000366;Mauá;SP;Patrícia Alves;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;Telefone
105044;2026-06-30;16:30;Sabrina Souza;11980000038;Mauá;SP;Camila Rodrigues;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
105045;2026-06-30;17:00;Fernanda Santos;11980000405;São Bernardo do Campo;SP;Camila Rodrigues;Corte feminino;Cabelos;85.0;Cartão de crédito;Concluído;Telefone
105046;2026-06-30;17:30;Natália Rocha;11980000277;Santo André;SP;Bruna Oliveira;Manicure;Unhas;35.0;Dinheiro;Concluído;Presencial
105047;2026-06-30;18:00;Natália Carvalho;11980000352;Mauá;SP;Patrícia Alves;Coloração;Cabelos;160.0;Cartão de crédito;Concluído;Presencial
105048;2026-07-01;09:00;Daniela Lima;11980000431;Diadema;SP;Renata Souza;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;Telefone
105049;2026-07-01;10:00;Débora Gomes;11980000310;São Paulo;SP;Juliana Martins;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;Telefone
105050;2026-07-01;10:30;Letícia Silva;11980000411;Santo André;SP;Juliana Martins;Pedicure;Unhas;40.0;Dinheiro;Concluído;Instagram
105051;2026-07-01;11:00;Juliana Costa;11980000144;São Bernardo do Campo;SP;Larissa Santos;Hidratação;Cabelos;90.25;Cartão de crédito;Concluído;Presencial
105052;2026-07-01;11:00;Tatiane Silva;11980000072;São Paulo;SP;Patrícia Alves;Manicure;Unhas;0.0;Cartão de crédito;Cancelado;Telefone
105053;2026-07-01;11:30;Luciana Almeida;11980000309;São Paulo;SP;Patrícia Alves;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Telefone
105054;2026-07-01;13:00;Daniela Freitas;11980000025;Diadema;SP;Renata Souza;Manutenção de cílios;Cílios;90.0;Cartão de crédito;Concluído;WhatsApp
105055;2026-07-01;13:30;Isabela Santos;11980000208;Mauá;SP;Mariana Silva;Manutenção de cílios;Cílios;90.0;Cartão de crédito;Concluído;Presencial
105056;2026-07-01;14:00;Monique Mendes;11980000419;Santo André;SP;Patrícia Alves;Spa dos pés;Estética;65.0;Cartão de débito;Concluído;Presencial
105057;2026-07-01;15:30;Carla Barbosa;11980000096;Diadema;SP;Patrícia Alves;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;WhatsApp
105058;2026-07-01;15:30;Beatriz Lima;11980000278;São Bernardo do Campo;SP;Camila Rodrigues;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;WhatsApp
105059;2026-07-01;15:30;Carla Mendes;11980000005;Mauá;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;PIX;Concluído;WhatsApp
105060;2026-07-01;16:30;Sabrina Ferreira;11980000181;Mauá;SP;Patrícia Alves;Escova;Cabelos;70.0;Dinheiro;Concluído;WhatsApp
105061;2026-07-01;17:00;Bianca Costa;11980000388;São Bernardo do Campo;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Presencial
105062;2026-07-01;17:30;Raquel Pereira;11980000037;São Bernardo do Campo;SP;Larissa Santos;Manicure + Pedicure;Unhas;0.0;Dinheiro;Cancelado;WhatsApp
105063;2026-07-02;09:30;Luciana Oliveira;11980000302;São Bernardo do Campo;SP;Camila Rodrigues;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Instagram
105064;2026-07-02;10:30;Débora Barbosa;11980000092;Diadema;SP;Patrícia Alves;Hidratação;Cabelos;95.0;Cartão de débito;Concluído;Telefone
105065;2026-07-02;10:30;Vanessa Silva;11980000401;Diadema;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;42.75;Dinheiro;Concluído;WhatsApp
105066;2026-07-02;13:00;Beatriz Silva;11980000069;São Caetano do Sul;SP;Camila Rodrigues;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;WhatsApp
105067;2026-07-02;13:00;Elaine Moura;11980000026;São Bernardo do Campo;SP;Juliana Martins;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;Presencial
105068;2026-07-02;14:30;Bianca Ferreira;11980000225;São Paulo;SP;Patrícia Alves;Spa dos pés;Estética;65.0;Cartão de crédito;Concluído;Telefone
105069;2026-07-02;14:30;Paula Ferreira;11980000203;São Caetano do Sul;SP;Renata Souza;Manicure;Unhas;35.0;Dinheiro;Concluído;WhatsApp
105070;2026-07-02;15:00;Flávia Lima;11980000089;Diadema;SP;Fernanda Costa;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Presencial
105071;2026-07-02;15:00;Bianca Souza;11980000276;Diadema;SP;Fernanda Costa;Spa dos pés;Estética;0.0;PIX;Cancelado;Presencial
105072;2026-07-02;15:00;Priscila Barbosa;11980000219;Mauá;SP;Camila Rodrigues;Coloração;Cabelos;152.0;Cartão de débito;Concluído;Presencial
105073;2026-07-02;15:30;Cristiane Santos;11980000378;Mauá;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;54.0;PIX;Concluído;Presencial
105074;2026-07-02;15:30;Juliana Silva;11980000141;São Bernardo do Campo;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
105075;2026-07-02;16:00;Renata Rocha;11980000423;Santo André;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Presencial
105076;2026-07-02;16:00;Paula Barbosa;11980000130;Santo André;SP;Mariana Silva;Manicure;Unhas;35.0;PIX;Concluído;Presencial
105077;2026-07-02;16:30;Débora Costa;11980000134;São Paulo;SP;Patrícia Alves;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Instagram
105078;2026-07-02;16:30;Isabela Barbosa;11980000117;São Paulo;SP;Patrícia Alves;Design de sobrancelhas;Sobrancelhas;0.0;Cartão de débito;Não Compareceu;Telefone
105079;2026-07-02;17:30;Paula Ferreira;11980000203;São Caetano do Sul;SP;Fernanda Costa;Corte feminino;Cabelos;85.0;PIX;Concluído;Instagram
105080;2026-07-02;17:30;Luciana Almeida;11980000309;São Paulo;SP;Fernanda Costa;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Presencial
105081;2026-07-02;18:00;Amanda Oliveira;11980000112;São Caetano do Sul;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;40.5;PIX;Concluído;Presencial
105082;2026-07-03;09:00;Isabela Rocha;11980000232;Diadema;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Telefone
105083;2026-07-03;09:00;Juliana Ribeiro;11980000099;Santo André;SP;Juliana Martins;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;WhatsApp
105084;2026-07-03;10:00;Bruna Carvalho;11980000357;Mauá;SP;Larissa Santos;Coloração;Cabelos;160.0;Dinheiro;Concluído;Instagram
105085;2026-07-03;10:30;Flávia Lima;11980000089;Diadema;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;WhatsApp
105086;2026-07-03;10:30;Renata Lima;11980000125;São Bernardo do Campo;SP;Patrícia Alves;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Instagram
105087;2026-07-03;11:00;Daniela Lima;11980000399;São Paulo;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
105088;2026-07-03;11:00;Beatriz Ribeiro;11980000051;São Bernardo do Campo;SP;Patrícia Alves;Design + Henna;Sobrancelhas;0.0;PIX;Cancelado;Presencial
105089;2026-07-03;11:00;Priscila Pereira;11980000353;São Paulo;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
105090;2026-07-03;11:30;Bianca Costa;11980000388;São Bernardo do Campo;SP;Juliana Martins;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Instagram
105091;2026-07-03;13:30;Renata Rocha;11980000423;Santo André;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Instagram
105092;2026-07-03;14:30;Viviane Mendes;11980000057;São Bernardo do Campo;SP;Renata Souza;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Presencial
105093;2026-07-03;16:00;Paula Souza;11980000283;São Paulo;SP;Larissa Santos;Manicure + Pedicure;Unhas;63.0;Dinheiro;Concluído;WhatsApp
105094;2026-07-03;16:30;Aline Pereira;11980000319;São Paulo;SP;Larissa Santos;Manicure;Unhas;33.25;Cartão de crédito;Concluído;Telefone
105095;2026-07-03;17:00;Cristiane Barbosa;11980000123;São Paulo;SP;Juliana Martins;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Presencial
105096;2026-07-03;17:30;Patrícia Barbosa;11980000196;São Caetano do Sul;SP;Larissa Santos;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
105097;2026-07-04;09:00;Bianca Costa;11980000388;São Bernardo do Campo;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
105098;2026-07-04;09:30;Elaine Santos;11980000176;São Caetano do Sul;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
105099;2026-07-04;09:30;Aline Barbosa;11980000183;São Caetano do Sul;SP;Fernanda Costa;Manicure + Pedicure;Unhas;66.5;Dinheiro;Concluído;Instagram
105100;2026-07-04;09:30;Paula Oliveira;11980000177;Mauá;SP;Larissa Santos;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Telefone
105101;2026-07-04;10:00;Juliana Costa;11980000359;Diadema;SP;Fernanda Costa;Corte feminino;Cabelos;85.0;PIX;Concluído;WhatsApp
105102;2026-07-04;10:30;Raquel Silva;11980000275;Diadema;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;42.75;Dinheiro;Concluído;Presencial
105103;2026-07-04;10:30;Monique Mendes;11980000361;São Paulo;SP;Mariana Silva;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;Instagram
105104;2026-07-04;11:00;Fernanda Ribeiro;11980000256;São Paulo;SP;Camila Rodrigues;Esmaltação em gel;Unhas;76.0;Cartão de crédito;Concluído;WhatsApp
105105;2026-07-04;13:00;Juliana Costa;11980000317;Mauá;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Telefone
105106;2026-07-04;13:00;Cristiane Carvalho;11980000287;São Paulo;SP;Patrícia Alves;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
105107;2026-07-04;13:30;Vanessa Rocha;11980000119;Diadema;SP;Renata Souza;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Presencial
105108;2026-07-04;13:30;Vanessa Almeida;11980000311;São Paulo;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Presencial
105109;2026-07-04;13:30;Larissa Pereira;11980000105;Santo André;SP;Fernanda Costa;Extensão de cílios;Cílios;0.0;PIX;Cancelado;Presencial
105110;2026-07-04;14:30;Paula Oliveira;11980000177;Mauá;SP;Larissa Santos;Extensão de cílios;Cílios;180.0;Cartão de débito;Concluído;Presencial
105111;2026-07-04;15:00;Monique Mendes;11980000361;São Paulo;SP;Patrícia Alves;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Instagram
105112;2026-07-04;15:00;Rafaela Lima;11980000441;Diadema;SP;Renata Souza;Coloração;Cabelos;160.0;Cartão de débito;Concluído;Instagram
105113;2026-07-04;15:30;Marcela Ferreira;11980000160;Santo André;SP;Patrícia Alves;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Telefone
105114;2026-07-04;16:00;Cristiane Lima;11980000338;Mauá;SP;Camila Rodrigues;Design de sobrancelhas;Sobrancelhas;45.0;PIX;Concluído;Telefone
105115;2026-07-04;16:30;Daniela Rocha;11980000172;São Paulo;SP;Fernanda Costa;Pedicure;Unhas;40.0;Dinheiro;Concluído;Presencial
105116;2026-07-04;16:30;Natália Ribeiro;11980000424;São Caetano do Sul;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;WhatsApp
105117;2026-07-04;16:30;Letícia Pereira;11980000189;Mauá;SP;Fernanda Costa;Corte feminino;Cabelos;85.0;Cartão de crédito;Concluído;Presencial
105118;2026-07-04;17:00;Beatriz Lima;11980000278;São Bernardo do Campo;SP;Fernanda Costa;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
105119;2026-07-04;17:00;Bianca Rocha;11980000082;São Paulo;SP;Larissa Santos;Design + Henna;Sobrancelhas;0.0;PIX;Não Compareceu;Instagram
105120;2026-07-04;17:30;Fernanda Santos;11980000405;São Bernardo do Campo;SP;Larissa Santos;Design de sobrancelhas;Sobrancelhas;45.0;PIX;Concluído;Presencial
105121;2026-07-04;18:00;Paula Barbosa;11980000331;Diadema;SP;Mariana Silva;Pedicure;Unhas;36.0;PIX;Concluído;Instagram
105122;2026-07-04;18:00;Paula Martins;11980000165;Mauá;SP;Patrícia Alves;Pedicure;Unhas;40.0;PIX;Concluído;Presencial
105123;2026-07-04;18:00;Camila Carvalho;11980000210;São Bernardo do Campo;SP;Renata Souza;Esmaltação em gel;Unhas;0.0;Cartão de crédito;Cancelado;Instagram
105124;2026-07-06;09:00;Daniela Silva;11980000346;São Paulo;SP;Juliana Martins;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Instagram
105125;2026-07-06;11:30;Juliana Souza;11980000426;São Paulo;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Presencial
105126;2026-07-06;11:30;Jéssica Gomes;11980000084;São Paulo;SP;Fernanda Costa;Escova;Cabelos;63.0;Cartão de débito;Concluído;Instagram
105127;2026-07-06;11:30;Paula Mendes;11980000296;São Caetano do Sul;SP;Bruna Oliveira;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;Telefone
105128;2026-07-06;13:30;Marcela Gomes;11980000316;São Bernardo do Campo;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;PIX;Concluído;Presencial
105129;2026-07-06;13:30;Raquel Silva;11980000341;São Caetano do Sul;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;WhatsApp
105130;2026-07-06;14:30;Ana Souza;11980000420;Mauá;SP;Renata Souza;Coloração;Cabelos;152.0;PIX;Concluído;Telefone
105131;2026-07-06;15:30;Marcela Vieira;11980000030;São Paulo;SP;Renata Souza;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
105132;2026-07-06;15:30;Fernanda Lima;11980000003;São Paulo;SP;Larissa Santos;Pedicure;Unhas;40.0;Dinheiro;Concluído;Instagram
105133;2026-07-06;15:30;Priscila Mendes;11980000308;São Bernardo do Campo;SP;Camila Rodrigues;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Presencial
105134;2026-07-06;15:30;Elaine Santos;11980000231;São Bernardo do Campo;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de débito;Concluído;WhatsApp
105135;2026-07-06;17:00;Vanessa Almeida;11980000311;São Paulo;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
105136;2026-07-06;17:00;Flávia Pereira;11980000348;Diadema;SP;Patrícia Alves;Pedicure;Unhas;40.0;PIX;Concluído;Telefone
105137;2026-07-06;17:30;Beatriz Lima;11980000278;São Bernardo do Campo;SP;Renata Souza;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;Telefone
105138;2026-07-07;09:00;Simone Silva;11980000035;São Paulo;SP;Juliana Martins;Alongamento de unhas;Unhas;142.5;Cartão de crédito;Concluído;Telefone
105139;2026-07-07;09:00;Gabriela Pereira;11980000272;Mauá;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;0.0;Cartão de crédito;Cancelado;Instagram
105140;2026-07-07;09:30;Juliana Costa;11980000004;Santo André;SP;Fernanda Costa;Manicure;Unhas;35.0;Dinheiro;Concluído;WhatsApp
105141;2026-07-07;09:30;Juliana Costa;11980000317;Mauá;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de débito;Concluído;Presencial
105142;2026-07-07;09:30;Natália Oliveira;11980000061;Mauá;SP;Bruna Oliveira;Hidratação;Cabelos;90.25;Dinheiro;Concluído;Telefone
105143;2026-07-07;10:00;Jéssica Almeida;11980000299;São Paulo;SP;Fernanda Costa;Hidratação;Cabelos;95.0;Dinheiro;Concluído;Instagram
105144;2026-07-07;10:30;Bianca Santos;11980000251;São Caetano do Sul;SP;Fernanda Costa;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;Telefone
105145;2026-07-07;10:30;Tatiane Costa;11980000194;Diadema;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Telefone
105146;2026-07-07;11:00;Patrícia Lima;11980000367;São Bernardo do Campo;SP;Fernanda Costa;Manicure;Unhas;35.0;Cartão de débito;Concluído;Instagram
105147;2026-07-07;11:30;Bianca Rocha;11980000082;São Paulo;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;42.75;Cartão de débito;Concluído;WhatsApp
105148;2026-07-07;11:30;Amanda Carvalho;11980000212;Santo André;SP;Larissa Santos;Manicure;Unhas;31.5;Dinheiro;Concluído;Presencial
105149;2026-07-07;11:30;Letícia Fernandes;11980000015;São Caetano do Sul;SP;Patrícia Alves;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Instagram
105150;2026-07-07;13:00;Daniela Barbosa;11980000253;Mauá;SP;Bruna Oliveira;Manutenção de cílios;Cílios;90.0;PIX;Concluído;Instagram
105151;2026-07-07;13:00;Simone Ferreira;11980000390;Mauá;SP;Larissa Santos;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;Presencial
105152;2026-07-07;14:30;Priscila Barbosa;11980000150;Santo André;SP;Mariana Silva;Esmaltação em gel;Unhas;0.0;Dinheiro;Não Compareceu;Presencial
105153;2026-07-07;15:00;Jéssica Almeida;11980000299;São Paulo;SP;Mariana Silva;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;Telefone
105154;2026-07-07;15:00;Cristiane Gomes;11980000303;Diadema;SP;Larissa Santos;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Telefone
